ID,Codice,Titolo,Categoria,Sottocategoria,Sottocategoria (ID),Tipologia,Prezzo,Qtà scatola,Qtà disponibile,ML,Capacità,Capacità (ID),Colore,Color,Finitura,Materiale,Materiale (ID),Imboccatura,Materiale *,Immagine,Abstract (it),Abstract (en),Nota fitting (it),Nota fitting en)
710,AC015.0051,Mabel,Vasi vetro,Mabel,19,Vaso,"0,72",35,25360,15,15,4,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 40/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AC015.0051.jpg,<p>Il vaso&nbsp;in vetro Mabel 15ml presenta una silhouette aggraziata differenziante ideale per formulazioni cosmetiche delicate.</p>,<p>Mabel 15&nbsp;ml glass jar has a romantic and feminine design: this makes it perfect for a wide variety of refined skincare products.</p>,,
711,AC015.0054,Mabel,Vasi vetro,Mabel,19,Vaso,"1,17",35,970,15,15,4,Satinato,Frosted,Nessuna finitura,Vetro,21,GCMI 40/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AC015.0054.jpg,<p>Il vaso&nbsp;in vetro Mabel 15ml presenta una silhouette aggraziata differenziante ideale per formulazioni cosmetiche delicate.</p>,<p>Mabel 15 ml glass jar has a romantic and feminine design: this makes it perfect for a wide variety of refined skincare products.</p>,,
707,AC030.0054,Mabel,Vasi vetro,Mabel,19,Vaso,"0,92",24,4296,30,30,7,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 45/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/vaso Mabel 30 ml trasp.jpg,<p>Il vaso&nbsp;in vetro Mabel 30ml presenta una silhouette aggraziata differenziante ideale per formulazioni cosmetiche delicate.</p>,<p>Mabel 30&nbsp;ml glass jar has a romantic and feminine design: this makes it perfect for a wide variety of refined skincare products.</p>,,
712,AC050.0695,Mabel,Vasi vetro,Mabel,19,Vaso,"0,69",24,91213,50,50,8,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 48/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/vaso Mabel 50ml trasp.90.jpg,<p>Il vaso&nbsp;in vetro Mabel 50ml presenta una silhouette aggraziata differenziante ideale per formulazioni cosmetiche delicate.</p>,<p>Mabel 50 ml glass jar has a romantic and feminine design: this makes it perfect for a wide variety of refined skincare products.</p>,,
729,AC050.0711,Mabel,Vasi vetro,Mabel,19,Vaso,"0,9",24,155470,50,50,8,Satinato,Frosted,Nessuna finitura,Vetro,21,GCMI 48/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AC050.0857.jpg,<p>Il vaso&nbsp;in vetro Mabel 50ml presenta una silhouette aggraziata differenziante ideale per formulazioni cosmetiche delicate.</p>,<p>Mabel 50 ml glass jar has a romantic and feminine design: this makes it perfect for a wide variety of refined skincare produc</p>,,
1346,AC050.0916,Mabel,Vasi colorati,mabel,202,Vaso,"0,56",24,1135,50,50,8,Gradiente Azzurro satinato,Frosted light blue gradient,Nessuna finitura,Vetro,21,GCMI 48/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AC050.0916 vaso Mabel azzurro.jpg,,,,
815,QC030.0623,Mabel,Flaconi Colorati,mabel,206,Flacone,"0,4",54,583,30,30,7,Verde,Green,Semitrasparente,Vetro,21,GCMI 24/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QC030.0623.jpg,<p>Il flacone&nbsp;in vetro Mabel 30 ml presenta&nbsp;un design dalle linee morbide e arrotondate per la veicolazione di linee cosmetiche avvolgenti e femminili.&nbsp;</p>,"<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 30 ml Mabel glass bottle has a design with soft and rounded lines for the conveyance of enveloping and feminine cosmetic lines.</pre>",,
1384,QC030.0664,Mabel,Flaconi Colorati,mabel,206,Flacone,"0,4",54,1867,30,30,7,Azzurro satinato sfumato,Satin Graded Light Blue,Satinato,Vetro,21,GCMI 24/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QC030.0664(1).jpg,,,,
372,QC050.0075,Mabel,Flaconi vetro,Mabel,7,Flacone,"0,85",192,40336,50,50,8,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_mabel 50 f v_410_def.jpg,<p>Il flacone&nbsp;in vetro Mabel 50 ml presenta&nbsp;un design dalle linee morbide e arrotondate per la veicolazione di linee cosmetiche avvolgenti e femminili.&nbsp;</p>,"<p>Mabel 50 ml glass bottle&nbsp;has&nbsp;a rounded and feminine design, ideal for refined skincare products.</p>",,
374,QC050.0081,Mabel,Flaconi vetro,Mabel,7,Flacone,"1,2",96,16012,50,50,8,Satinato,Frosted,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_mabel 50 f v_sat_410_def.jpg,<p>Il flacone&nbsp;in vetro Mabel 50 ml presenta&nbsp;un design dalle linee morbide e arrotondate per la veicolazione di linee cosmetiche avvolgenti e femminili.&nbsp;</p>,"<p>Mabel 50 ml glass bottle&nbsp;has&nbsp;a rounded and feminine design, ideal for refined skincare products.</p>",,
384,QC100.0074,Mabel,Flaconi vetro,Mabel,7,Flacone,"1,65",40,757,100,100,10,Satinato,Frosted,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_mabel 100 f v_sat_24-410.jpg,<p>Il flacone&nbsp;in vetro Mabel 100 ml presenta&nbsp;un design dalle linee morbide e arrotondate per la veicolazione di linee cosmetiche avvolgenti e femminili.&nbsp;</p>,"<p>Mabel 100 ml glass bottle&nbsp;has&nbsp;a rounded and feminine design, ideal for refined skincare products.</p>",,
1017,SC125.0063,Mabel,Flaconi plastica,Mabel,67,Flacone,"0,49",100,0,125,125,11,Neutro,Neutral,Nessuna finitura,PP soft touch,3,GCMI 24/410,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_mabel 125 f p_neutro_def(1)(1).jpg,<p><strong>COLLO PER RIDUTTORE</strong></p>,<p><strong>NECK FOR REDUCER PLUG</strong></p>,,
309,SC125.0237,Mabel,Flaconi plastica,Mabel,67,Flacone,"0,49",100,0,125,125,11,Neutro,Natural,Nessuna finitura,PP soft touch,3,GCMI 24/410,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_mabel 125 f p_neutro_def(1).jpg,"<p>I flaconi in plastica Mabel presentano un design armonioso ed equilibrato, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<p>&nbsp;</p>  <p>Mabel plastic bottles have a harmonious and balanced design, ideal for face, body, hair, cleansing and make-up cosmetic products.</p>",,
1015,SC125.0260,Mabel,Flaconi plastica,Mabel,67,Flacone,"0,46",100,0,125,125,11,Bianco,White,Nessuna finitura,PE HDLD soft touch,9,GCMI 24/410,PE HDLD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Mabel 125 bianco.jpg,<p>nota: bocca riduttore</p>,"<p>note: Neck for reducer plug</p>  <table style=""border-collapse:collapse; width:140pt; border:0.5pt solid windowtext"" width=""186"">  <colgroup>   <col style=""width:140pt"" width=""186"" />  </colgroup> </table>",,
314,SC200.0041,Mabel,Flaconi plastica,Mabel,67,Flacone,"0,57",100,0,200,200,13,Neutro,Natural,Nessuna finitura,PP soft touch,3,GCMI 24/400,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_mabel 200 f p_neutro_def.jpg,"<p>Il flacone&nbsp;in plastica Mabel 200 ml presenta&nbsp;un design armonioso ed equilibrato, ideale per prodotti cosmetici viso, corpo, capelli&nbsp;e detergenza.</p>","<p>Mabel 200 ml plastic bottle&nbsp;has&nbsp;an harmonious and well-balanced design, ideal for cosmetic, personal care, haircare products.</p>",,
332,SC200.0249,Mabel,Flaconi plastica,Mabel,67,Flacone,"0,57",100,0,200,200,13,Bianco,White,Nessuna finitura,PP soft touch,3,GCMI 24/400,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_mabel 200 f p_bianco_def.jpg,"<p>Il flacone&nbsp;in plastica Mabel 200 ml presenta&nbsp;un design armonioso ed equilibrato, ideale per prodotti cosmetici viso, corpo, capelli&nbsp;e detergenza.</p>","<p>Mabel 200 ml plastic bottle&nbsp;has&nbsp;an harmonious and well-balanced design, ideal for cosmetic, personal care, haircare products.</p>",,
961,SC200.0411S,Mabel,Flaconi plastica,Mabel,67,Flacone,"0,78",100,0,200,200,13,BLU Pantone 7466C,BLUE Pantone 7466C,Nessuna finitura,PEHD,2,GCMI 24/400,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC200.0411S.jpg,"<p>Il flacone&nbsp;in plastica Mabel 200 ml presenta&nbsp;un design armonioso ed equilibrato, ideale per prodotti cosmetici viso, corpo, capelli&nbsp;e detergenza.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 200ml Mabel plastic bottle features a harmonious and balanced design, ideal for face, body, hair and cleansing cosmetic products.</pre>",,
1016,SC200.0435,Mabel,Flaconi plastica,Mabel,67,Flacone,"0,52",100,0,200,200,13,Bianco,White,Soft-touch,PE HDLD soft touch,9,GCMI 24/410,PE HDLD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Mabel 200 bianco.jpg,<p>nota: bocca riduttore</p>,<p>note: Neck for reducer plug<br /> &nbsp;</p>,,
517,CH410.0132,Madison,Capsule in Urea,Madison,177,Capsula,"0,52",1600,0,0,,0,Nero,Black,Lucido,Resina termoindurente,23,GCMI 24/410,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_madison_24410 a_nero_def_ba4ddbdf76b19381bf7d3a8aacb6e97b(1).jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED<br /> &nbsp;</p>,,
1101,CH410.0141,Madison,Capsule - Disctop,Madison,39,Capsula,"0,66",525,551,0,,0,Neutro,Natural,Nessuna finitura,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CH410.0141.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
213,CH410.0143,Madison,Capsule in Urea,Madison,177,Capsula,"0,46",100,0,0,,0,Bianco,White,Nessuna finitura,Resina termoindurente,23,GCMI 24/410,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_madison_24410 a_bianco 2.jpg,"<p>La capsula Madison in resina termoindurente, presenta un design minimale e moderno, ideale da abbinare ai flaconi Vetronaviglio.</p>  <p>IMBALLO ALLA RINFUSA</p>","<p>The cap Madison, made in&nbsp;Thermoresistent Resin,&nbsp;is the ideal solution for Vetronaviglio bottles.</p>  <p>RANDOM PACKED</p>",,
1102,CH410.0261,Madison,Capsule - Disctop,Madison,39,Capsula,"1,16",121,0,0,,0,Oro brillante,Shiny Gold,Metallizato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CH410.0261.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
1103,CH410.0338,Madison,Capsule in Urea,Madison,177,Capsula,"1,16",121,0,0,,0,Argento brillante,Shiny Silver,Metallizato,Resina termoindurente,23,GCMI 24/410,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_capsula madison thermoresistent resin 24 410 argento brillante-2.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED<br /> &nbsp;</p>,,
1105,CH410.0389,Madison,Capsule - Disctop,Madison,39,Capsula,"0,66",1600,1390,0,,0,Bianco,White,Satinato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CH410.0389.jpg,<p>IMBALLATA ALLA RINFUSA</p>  <p>GUARNIZIONE INCLUSA</p>,<p>RANGED PACKED</p>  <p>LINER INCLUDED</p>,,
1106,CH410.0392,Madison,Capsule - Disctop,Madison,39,Capsula,"0,66",121,0,0,,0,Bianco,White,Satinato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/CH410.0392.jpg,<p>IMBALLATA ALLINEATA</p>  <p>GUARNIZIONE INCLUSA</p>,<p>ALIGNED PACKED</p>  <p>LINER INCLUDED</p>,,
1342,HH033.0028,Madison,Coperchi in urea,Madison,180,Coperchio,"0,22",100,940,0,,0,Bianco,White,Nessuna finitura,Resina termoindurente,23,GCMI 33/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_coperchio madison 33_bianco.jpg,,,,
467,HH040.0051,Madison,Coperchi in urea,Madison,180,Coperchio,"0,42",1500,4725,0,,0,Bianco,White,Nessuna finitura,Resina termoindurente,23,GCMI 40/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_coperchio madison 40_bianco 7.jpg,"<p>Il coperchio Madison, grazie al design sofisticato ed elegante, &egrave; ideale da abbinare a vasi adatti ad un&rsquo;ampia gamma di prodotti cosmetici, per capelli e detergenza.</p>","<p>The lid Madison, thanks to its elegant design, is the perfect solution for a variety of cosmetic, personal care and haircare products.</p>",,
433,HH048.0090,Madison,Coperchi in urea,Madison,180,Coperchio,"1,4",1029,2305,0,,0,Argento satinato,Matte Silver,Metallizato,Resina termoindurente,23,GCMI 48/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Coperchio madison 48 argento satinato.jpg,"<p>Il coperchio Madison, grazie al design sofisticato ed elegante, &egrave; ideale da abbinare a vasi adatti ad un&rsquo;ampia gamma di prodotti cosmetici, per capelli e detergenza.</p>","<p>The lid Madison, thanks to its elegant design, is the perfect solution for a variety of cosmetic, personal care and haircare products.</p>",,
229,HH040.0096,Madison alta,Coperchi in urea,Madison Alta,188,Coperchio,"0,51",912,4101,0,,0,Bianco,White,Satinato,Resina termoindurente,23,GCMI 40/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_madison_40 a_biaco matt6.jpg,"<p>Il coperchio Madison alta, grazie al design sofisticato ed elegante, &egrave; ideale da abbinare a vasi &nbsp;adatti ad un&rsquo;ampia gamma di prodotti cosmetici, per capelli e detergenza.</p>  <p>GUARNIZIONE INCLUSA</p>","<p>The lid Madison Alta, thanks to its elegant design, is the perfect solution for a variety of cosmetic, personal care and haircare products.</p>  <p>LINER INCLUDED</p>",,
1149,HH058.0153,Madison alta,Coperchi in urea,Madison Alta,188,Coperchio,"1,98",288,2384,0,,0,Argento brillante,Shiny Silver,Metallizato,Resina termoindurente,23,GCMI 58/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/hh058.0153-2.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
1151,HH058.0286,Madison alta,Coperchi in urea,Madison Alta,188,Coperchio,"0,86",350,136,0,,0,Nero,Black,Lucido,Resina termoindurente,23,GCMI 58/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/hh058.0286.jpg,,,,
1152,HH058.0340,Madison alta,Coperchi,Madison Alta,50,Coperchio,"1,99",112,3136,0,,0,Argento brillante,Shiny Silver,Metallizato,PP,4,GCMI 58/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MADISON alta 58-400 pp metallizzato arg bri.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
1154,HH058.0347,Madison alta,Coperchi,Madison Alta,50,Coperchio,"1,13",112,0,0,,0,Nero,Black,Lucido,PP,4,GCMI 58/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MADISON alta 58-400 nero lucido.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
1156,HH058.0370,Madison alta,Coperchi,Madison Alta,50,Coperchio,"1,13",112,10357,0,,0,Nero,Black,Satinato,PP,4,GCMI 58/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MADISON alta 58-400 nero satinato.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
551,CH410.0347,Madison Bassa,Capsule in Urea,Madison bassa,179,Capsula,"0,49",2000,0,0,,0,Bianco Lucido,Shiny white,Nessuna finitura,Resina termoindurente,23,GCMI 24/410,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/vetronaviglio capsula madison bassa resina termoindurente bianco lucido.jpg,"<p>La capsula Madison Bassa in resina termoindurente, presenta un design minimale e moderno, ideale da abbinare ai flaconi Vetronaviglio.</p>  <p>GUARNIZIONE INCLUSA.</p>","<p>The cap Madison, made of Thermoresistent Resin,&nbsp;is the ideal solution for Vetronaviglio glass and plastic bottles.</p>  <p>LINER INCLUDED</p>",,
971,SE050.0056S,Marlin,Flaconi plastica,Marlin,170,Flacone,"0,38",100,0,50,50,8,Neutro,Natural,Nessuna finitura,PEHD,2,GCMI 24/410,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SE050.0056S.jpg,"<p>I flaconi in plastica Marlin presentano un fascino senza tempo. Il design armonioso ed equilibrato li rende ideali per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Marlin plastic bottles have a timeless appeal. The harmonious and balanced design makes them ideal for face, body, hair, cleansing and make-up cosmetic products.</pre>",,
972,SE125.0160S,Marlin,Flaconi plastica,Marlin,170,Flacone,"0,68",100,0,125,125,11,Verde,Green,Nessuna finitura,PEHD,2,GCMI 24/410,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SE125.0160S(1).jpg,"<p>I flaconi in plastica Marlin presentano un fascino senza tempo. Il design armonioso ed equilibrato li rende ideali per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Marlin plastic bottles have a timeless appeal. The harmonious and balanced design makes them ideal for face, body, hair, cleansing and make-up cosmetic products.</pre>",,
